Drama,25386
Comedy,24297
Action,12182
Crime,5557
Horror,5113
Adventure,3599
Animation,2108
Biography,2067
Thriller,1375
Romance,767
Family,638
Western,617
Mystery,593
Fantasy,502
Sci-Fi,417
Musical,324
War,107
History,80
Music,77
Film-Noir,29
Sport,16
Adult,2
Documentary,2
