Documentary,7.3
Biography,6.6
Film-Noir,6.6
Animation,6.4
Drama,6.3
Music,6.2
Musical,6.2
War,6.1
Crime,6.1
Romance,6.0
History,6.0
Adventure,5.9
Comedy,5.9
Mystery,5.8
Western,5.8
Action,5.6
Family,5.6
Sport,5.5
Fantasy,5.4
Thriller,5.2
Sci-Fi,4.6
Horror,4.6
Adult,4.5
